2020-07-27 10:20:51,685 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://cacao.tobesoft.co.kr/nexus/content/groups/public/com/nexacro/spring/nexacro-excel/1.0.0/nexacro-excel-1.0.0.pom
2020-07-27 10:20:52,592 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/nexacro/spring/nexacro-excel/1.0.0/nexacro-excel-1.0.0.pom
2020-07-27 10:20:52,848 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/com/nexacro/spring/nexacro-dataaccess/1.0.0/nexacro-dataaccess-1.0.0.pom
2020-07-27 10:20:52,867 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://www.egovframe.go.kr/maven/com/nexacro/spring/nexacro-dataaccess/1.0.0/nexacro-dataaccess-1.0.0.pom
2020-07-27 10:20:52,874 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.egovframe.kr:8080/maven/com/nexacro/spring/nexacro-dataaccess/1.0.0/nexacro-dataaccess-1.0.0.pom
2020-07-27 10:20:52,895 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://cacao.tobesoft.co.kr/nexus/content/groups/public/com/nexacro/spring/nexacro-dataaccess/1.0.0/nexacro-dataaccess-1.0.0.pom
2020-07-27 10:20:53,016 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/nexacro/spring/nexacro-dataaccess/1.0.0/nexacro-dataaccess-1.0.0.pom
2020-07-27 10:20:53,549 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/com/nexacro/spring/nexacro-core/1.0.0/nexacro-core-1.0.0.jar
2020-07-27 10:20:53,786 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/com/nexacro/spring/nexacro-excel/1.0.0/nexacro-excel-1.0.0.jar
2020-07-27 10:20:54,022 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/com/nexacro/spring/nexacro-dataaccess/1.0.0/nexacro-dataaccess-1.0.0.jar
2020-07-27 10:20:54,256 [Worker-42] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/com/oracle/ojdbc14/1.4/ojdbc14-1.4.jar
